gu,name,date,대여,반납
양천구,711. 신일해피트리아파트 앞,202005,650,272
양천구,712. 강월초교입구 사거리,202005,1144,1440
양천구,713. 양서중학교 옆,202005,1028,965
양천구,714. 한국SGI 양천문화회관 앞,202005,910,931
양천구,716.신정6동 주민센터 인근,202005,2731,2858
양천구,719. 홍익병원앞 교차로,202005,1710,1648
양천구,720. 서울강월초등학교 앞,202005,453,221
양천구,722. LG전자베스트샵 신정점,202005,2422,2561
양천구,723. SBS방송국,202005,3246,3591
양천구,724. 계남공원 입구 주출입구 좌측,202005,291,152
양천구,725. 양강중학교앞 교차로,202005,587,350
양천구,726. 목동3단지 시내버스정류장,202005,2131,2108
양천구,729. 서부식자재마트 건너편,202005,2113,2287
양천구,731. 서울시 도로환경관리센터,202005,2344,2590
양천구,732. 신월동 이마트,202005,1052,1041
양천구,733. 신정이펜하우스314동,202005,774,572
양천구,734. 신트리공원 입구,202005,1789,1959
양천구,735. 영도초등학교,202005,2284,2411
양천구,736. 오솔길공원,202005,1196,1366
양천구,737. 장수공원,202005,1048,1126
양천구,739. 신월사거리,202005,852,860
양천구,740. 으뜸공원,202005,1091,1294
양천구,741. 화곡로 입구 교차로,202005,421,426
양천구,742. 등촌역 5번 출구 뒤,202005,1115,1085
양천구,743. 현대6차아파트 101동 옆,202005,880,848
양천구,744. 신목동역 2번 출구,202005,1974,1828
양천구,745. 강서초등학교,202005,932,1103
양천구,746. 목동2단지 상가,202005,2399,2456
양천구,747. 목동3단지 상가,202005,1331,1307
양천구,748. 목동운동장,202005,471,391
양천구,749. 이대 목동병원 앞,202005,2025,2065
양천구,750. 연의근린공원 건너편,202005,1122,1109
양천구,752. 성원2차 아파트,202005,1129,1029
양천구,754. 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),202005,1333,1367
양천구,755. 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),202005,2338,2332
양천구,756. 목동주차장,202005,1950,2085
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202005,594,454
양천구,758. 한사랑교회 앞,202005,2054,2100
양천구,759. 보아스아파트 앞,202005,893,956
양천구,760. 잣절보도육교 아래,202005,642,613
양천구,762. 오목로 무중력지대 앞,202005,2104,2135
양천구,763. 목동11단지 아파트,202005,873,850
양천구,764. 목동청소년수련관,202005,2461,2093
양천구,765. 오목교역 3번출구,202005,4674,4801
양천구,766. 신목동역 3번출구,202005,3211,3058
양천구,785.양천구청  보건소 사잇길,202005,1265,1089
양천구,787.양천아파트 입구,202005,1117,1030
양천구,788.양천구청역 2번출구 옆,202005,1126,945
영등포구,200. 국회의원회관,202005,638,638
영등포구,201. 진미파라곤 앞,202005,2199,2174
영등포구,202. 국민일보 앞,202005,5155,5136
영등포구,203. 국회의사당역 3번출구 옆,202005,2015,2009
영등포구,204. 국회의사당역 5번출구 옆,202005,1503,1458
영등포구,205. 산업은행 앞,202005,2827,2832
영등포구,206. KBS 앞,202005,2712,2620
영등포구,207. 여의나루역 1번출구 앞,202005,20641,21073
영등포구,209. 유진투자증권빌딩 앞,202005,1452,1471
영등포구,210. IFC몰,202005,6641,6660
영등포구,211. 여의도역 4번출구 옆,202005,3205,3020
영등포구,212. 여의도역 1번출구 옆,202005,1988,1215
영등포구,213. KT앞,202005,1792,1673
영등포구,214. 금융감독원 앞,202005,1350,1316
영등포구,215. 여의도고교 앞,202005,2414,2453
영등포구,216. 삼부아파트1동 앞,202005,1541,1536
영등포구,217. NH농협은행 앞,202005,491,494
영등포구,218. 증권거래소 앞,202005,1478,1371
영등포구,219. 롯데캐슬엠파이어 옆,202005,1368,1369
영등포구,220. 미성아파트 A동 앞,202005,1378,1118
영등포구,221. 여의도초교 앞,202005,3272,3336
영등포구,222. 시범아파트버스정류장 옆,202005,3662,3980
영등포구,223. 진주아파트상가 앞,202005,1483,1424
영등포구,224. 롯데캐슬 앞,202005,2449,2431
영등포구,225. 앙카라공원 앞,202005,1567,1227
영등포구,226. 샛강역 1번출구 앞,202005,2001,1572
영등포구,227. 양평2나들목 보행통로 입구,202005,3757,4037
영등포구,228. 선유도역 3번출구 앞,202005,4750,4815
영등포구,229. 양평1 보행육교 앞,202005,2571,2629
영등포구,230. 영등포구청역 1번출구,202005,4464,4485
영등포구,231. 남부고용노동지청 남측,202005,1036,1020
영등포구,232. 양평우림 이비즈센타 앞,202005,3577,3566
영등포구,233. YP 센터 앞,202005,496,497
영등포구,234. 영등포구민체육센터 앞,202005,898,876
영등포구,235. 신길동 우리은행 옆,202005,1129,1121
영등포구,236. 문래동자이아파트 앞,202005,2061,2042
영등포구,238. 제2구민체육센타 앞,202005,1583,1572
영등포구,239. 유스호스텔 앞,202005,1221,1097
영등포구,240. 문래역 4번출구 앞,202005,2154,2151
영등포구,241. 신길우성1차아파트 앞 공원,202005,1255,1257
영등포구,242. 신길선원가와인아파트 앞,202005,1108,1115
영등포구,243. 이앤씨드림타워 앞,202005,2128,2126
영등포구,244. 영등포삼환아파트 앞,202005,1883,1825
영등포구,245. 삼성생명 당산사옥 앞,202005,2509,2524
영등포구,247. 당산역 10번출구 앞,202005,6392,6361
영등포구,248. 초원아파트 앞,202005,5237,5299
영등포구,249. 여의도중학교 옆,202005,5081,5503
영등포구,250. 대림아파트 사거리,202005,1042,1048
영등포구,251. 서울지방병무청 버스정류장,202005,1469,1484
영등포구,252. 보라매역4번출구,202005,1730,1749
영등포구,253. 신풍역 5번출구 인근,202005,1423,1421
영등포구,254. 도림신협 앞,202005,1247,1230
영등포구,255. 도림4거리,202005,1521,1531
영등포구,256. 동아에코빌입구,202005,1281,1283
영등포구,257. 신길삼거리(우리은행),202005,3377,3495
영등포구,258. 신길역3번출구,202005,1387,1345
영등포구,259. 대방역6번출구,202005,3305,3331
영등포구,260. 여의도 마리나선착장 앞,202005,1166,1146
영등포구,262. 영문초등학교 사거리,202005,3117,3137
영등포구,263. 근로자회관 사거리,202005,3230,3243
영등포구,264. 교보생명보험 앞,202005,1450,1345
영등포구,265. 영등포유통상가 사거리,202005,1343,1337
영등포구,266. 영등포청과시장 사거리,202005,732,721
영등포구,267. 삼성화재 사옥 옆,202005,2157,2164
영등포구,268. 그랜드컨벤션센터 앞,202005,2057,2049
영등포구,270. 증권거래소후문교차로,202005,1071,1052
영등포구,271. 샛강생태공원방문자센터 앞,202005,741,738
영등포구,272. 당산육갑문,202005,9168,9503
영등포구,274. 영등포역지하쇼핑센타 5번출구,202005,4804,4813
영등포구,275. 신동아아파트,202005,2912,2926
영등포구,276. SK 영등포주유소,202005,1936,1891
영등포구,277. 영등포뉴타운지하상가 2번게이트,202005,1913,1910
영등포구,278. 쌍용플레티넘오피스텔,202005,2481,2459
영등포구,279. 영등포 푸르지오 아파트,202005,1924,1862
영등포구,280. 양평동6차현대아파트 앞,202005,1937,1960
영등포구,281. 신동아아파트 앞,202005,967,977
영등포구,282. 신한은행,202005,502,487
영등포구,283. 아크로타워 스퀘어(영등포시장),202005,3284,3276
영등포구,284. 센트럴 푸르지오 시티 앞,202005,3912,3913
영등포구,285. 대림3동사거리(하나은행),202005,645,655
영등포구,286. 우성아파트 교차로,202005,1356,1382
영등포구,287. 영등포전화국사거리 (서강어린이공원),202005,2092,2098
영등포구,288. 쌍용예가(구청별관),202005,750,762
영등포구,289. 대림3동사거리,202005,905,917
영등포구,290. 당산동 SK V1 빌딩,202005,1723,1724
영등포구,291. 문래동 하이테크 시티,202005,2322,2318
영등포구,292. 영일 어린이공원,202005,972,962
영등포구,293. 충북 미래관,202005,3085,3089
영등포구,296.KT플라자 영등포점,202005,83,84
영등포구,297.국회3문,202005,46,43
영등포구,298.KBS 연구동 건너편,202005,39,36
영등포구,299.여의도 순복음교회,202005,196,193
영등포구,3201.당산skv1센터,202005,40,38
영등포구,3202.당산롯데캐슬프레스티지,202005,91,90
영등포구,3203.도림동배드민턴체육관,202005,16,14
영등포구,3205.문래중학교,202005,119,118
영등포구,3206.문래동 주민센터,202005,29,26
영등포구,3207.양남사거리 교통섬,202005,31,30
영등포구,3211.신길 래미안 프레비뉴,202005,59,56
영등포구,3212.신풍역 6번출구,202005,278,282
영등포구,3214.영등포 푸르지오,202005,114,113
영등포구,3215.강변삼성래미안,202005,33,34
영등포구,3221.서울특별시 남부교육지원청,202005,16,13
용산구,800. 목월공원 앞,202005,1799,1832
용산구,802. 한강진역 2번 출구 앞,202005,542,412
용산구,803. 한남초교 앞 보도육교,202005,507,503
용산구,805. 문배어린이공원 앞,202005,1133,1128
용산구,806. 전자랜드 본관 앞,202005,1102,1091
용산구,807. 서울역 12번 출구 앞,202005,965,948
용산구,808. 서빙고동 금호맨션 앞,202005,679,668
용산구,809. 한남 유수지 복개주차장,202005,1438,1444
용산구,810. 이태원지하보도,202005,633,637
용산구,811. 녹사평역1번출구,202005,566,279
용산구,812. 용산전쟁기념관,202005,252,243
용산구,813. 삼각지역 3번출구,202005,1117,1023
용산구,815. LIG강촌아파트 103동앞,202005,2488,2477
용산구,816. 신용산역 6번출구 앞,202005,3159,3170
용산구,817. 삼각지역 4번출구 앞,202005,641,638
용산구,818. 숙명여대 입구 교차로,202005,1509,1523
용산구,819. 선린인터넷 고등학교,202005,1043,1062
용산구,820. 청파동입구 교차로,202005,828,799
용산구,822. 이촌1동 마을공원,202005,614,603
용산구,823. 효창동주민센터 앞,202005,291,296
용산구,825. 서빙고동 주민센터 앞,202005,5005,5362
용산구,827. 국군복지단,202005,69,31
용산구,828. 숙대입구역 8번,202005,877,870
용산구,829. 베르가모앞,202005,4377,4335
용산구,830. 청암자이아파트앞,202005,817,824
용산구,831. 이태원관광특구입구,202005,265,265
용산구,832. 이촌1동 주민센터 뒤,202005,4169,4284
용산구,834. 효창공원앞역 3번출구 뒤,202005,2165,2154
용산구,835. 남영역 건너편,202005,945,938
용산구,836. 현대자동차서비스 앞,202005,2038,2042
용산구,837. 한남나들목 입구,202005,3264,3387
용산구,838. 숙대입구역 4번출구,202005,1327,1326
용산구,839. 보광동 삼성리버빌아파트 앞,202005,1492,1602
용산구,840. 용산 파크타워 앞,202005,671,663
용산구,841. 신용산역 1번 출구,202005,2542,2580
용산구,843. 녹사평역 광장,202005,984,816
용산구,844. 이촌2동 동원베네스트 아파트 앞,202005,1209,1254
용산구,845. 용산 선인상가,202005,764,766
용산구,846. 용산중학교,202005,1026,1023
용산구,847. 국방부민원실옆,202005,118,103
용산구,848. 삼각지12번 출구,202005,160,160
용산구,849. 삼각지 자이아파트,202005,454,458
용산구,850. KCC용산월츠타워,202005,262,262
용산구,851.효창 푸르지오 앞,202005,98,99
용산구,854.HID 유족동지회 앞,202005,103,105
용산구,864.순천향대학병원(한남오거리),202005,591,579
용산구,865.하얏트호텔 앞,202005,22,21
용산구,868.롯데하이마트 용산점 앞,202005,195,195
용산구,869.노들섬 동측 앞,202005,323,326
용산구,870.노들섬 서측 앞,202005,1298,1287
은평구,900. 은평예술회관,202005,920,846
은평구,901. 응암1동사무소,202005,1301,1291
은평구,902. 진관동 은빛초등학교,202005,444,439
은평구,903. 은평뉴타운 아이파크,202005,1056,1060
은평구,904. 은평뉴타운 푸르지오,202005,1017,1029
은평구,905. 구파발역 2번출구,202005,2260,2326
은평구,906. 연신내역 5번출구150M 아래,202005,3631,3704
은평구,907. CJ 드림시티,202005,8048,8770
은평구,908. 구산역 4번출구,202005,1130,1124
은평구,909. 백련산 힐스테이트 3차,202005,397,172
은평구,911. 은평평화공원(역촌역4번출구),202005,2214,2183
은평구,912. 응암오거리,202005,2960,3346
은평구,913. 이마트 은평점,202005,3070,3035
은평구,914. 새절역 2번출구,202005,5045,5314
은평구,915. 증산역 4번출구,202005,1975,2080
은평구,916. 평생학습관 앞,202005,1211,1253
은평구,917. 녹번역 4번출구,202005,1340,1302
은평구,919. 서울혁신파크,202005,881,868
은평구,921. 신도고등학교,202005,464,402
은평구,922. 연신내역 4번출구,202005,496,500
은평구,923. 국민은행 연서지점,202005,622,619
은평구,924. 메뚜기다리,202005,321,210
은평구,925. 불광역 2번출구,202005,560,564
은평구,926. 불광역 8번출구,202005,1584,1591
은평구,927. 연신내역 3번출구 인근,202005,578,576
은평구,928. 은평역사한옥박물관,202005,457,375
은평구,930. 구 서부경찰서 건너편,202005,937,921
은평구,931. 역촌파출소,202005,3227,3480
은평구,932. 예일여중,202005,1098,1111
은평구,933. LG서비스 역촌점,202005,1939,2039
은평구,934. 신사동 성당,202005,1172,1161
은평구,937. 상림마을 롯데캐슬2단지 옆,202005,220,188
은평구,938. 금암 문화공원,202005,295,255
은평구,939. 은평구청 교차로,202005,650,618
은평구,941. 은평뉴타운 도서관,202005,482,318
은평구,942. 상림마을 생태공원,202005,444,433
은평구,943. 은평구청 보건소,202005,1484,1502
은평구,945. 기자촌 사거리,202005,497,353
은평구,946. 독바위역,202005,752,737
은평구,947. 연신내 선일하이츠빌 정류소,202005,970,963
은평구,948. 디지털미디어 시티역 4번출구,202005,583,565
은평구,949. 연신내역 1번 출구,202005,872,876
은평구,950. 구산역 2번 출구,202005,1802,1913
은평구,951. 연신내역 6번출구옆,202005,1347,1339
은평구,952. 서울연신중학교,202005,347,338
은평구,953. 서울연신초등학교,202005,664,643
은평구,954. 은평뉴타운구파발9단지,202005,736,726
은평구,956. 응암시장교차로,202005,3026,3385
은평구,958. 신한은행 응암동 지점 앞,202005,1364,1357
은평구,959. 구파발10단지 인근,202005,463,482
은평구,960. 구파발역 환승센터,202005,718,759
은평구,961. 불광역 9번 출구,202005,940,941
은평구,962. 은평뉴타운 힐데스하임,202005,1129,1131
은평구,963. 대호프라자아파트,202005,807,801
은평구,964. 북한산힐스테이트 7차아파트,202005,435,390
은평구,965. 서울특별시 은평병원,202005,357,232
은평구,966. 서울혁신파크1,202005,400,387
은평구,967. 서울혁신파크2,202005,501,489
은평구,968. 은평뉴타운 상림마을 13단지,202005,196,159
은평구,969. 은평 지웰테라스,202005,264,253
은평구,971. 역촌 센트레빌 아파트,202005,312,258
은평구,972. 수색역,202005,716,683
정비센터,9997.강남센터,202005,23,17
정비센터,9998. 영남주차장 정비센터,202005,0,1
정비센터,99998. 상암단말정비,202005,0,3
정비센터,99999. 영남단말기정비,202005,0,1
정비센터,사대문센터,202005,0,1
정비센터,상암센터 정비실,202005,26,26
정비센터,위트콤,202005,230,211
정비센터,중랑센터,202005,6,11
종로구,301. 경복궁역 7번출구 앞,202005,1170,893
종로구,302. 경복궁역 4번출구 뒤,202005,2390,2160
종로구,303. 광화문역 1번출구 앞,202005,1481,1207
종로구,304. 광화문역 2번출구 앞,202005,1089,881
종로구,305. 종로구청 옆,202005,1541,1329
종로구,306. 광화문역 7번출구 앞,202005,1634,1098
종로구,307. 서울역사박물관 앞,202005,887,822
종로구,308. 광화문 S타워 앞,202005,1719,1553
종로구,309. 광화문역 6번출구 옆,202005,848,613
종로구,314. 국립현대미술관,202005,1217,1191
종로구,316. 종각역 1번출구 앞,202005,1899,1861
종로구,326. 안국역 5번출구 앞,202005,1762,1593
종로구,327. 낙원상가 옆,202005,1287,1285
종로구,328. 탑골공원 앞,202005,1306,1246
종로구,329. 청계2가 사거리 옆,202005,1185,1196
종로구,334. 종로3가역 2번출구 뒤,202005,1905,1876
종로구,335. 종로3가역 15번출구 앞,202005,1058,1059
종로구,337. 창경궁 입구,202005,474,466
종로구,338. 세운스퀘어 앞,202005,1016,1013
종로구,339. 종로4가 사거리,202005,1006,919
종로구,340. 혜화동 로터리,202005,1909,1904
종로구,3402.이화공영주차장,202005,190,149
종로구,3403.서울특별시 교육청,202005,109,94
종로구,3405.파크팰리스,202005,532,466
종로구,3407.안국동사거리(신),202005,666,654
종로구,3408.종로타워빌딩,202005,575,574
종로구,341. 혜화역 3번출구 뒤,202005,1137,1072
종로구,3410.종로3가역 8번출구,202005,88,88
종로구,3411.종묘,202005,362,359
종로구,3412.세운상가,202005,351,333
종로구,3413.종로플레이스,202005,621,605
종로구,3417.창신3동주민센터,202005,1,1
종로구,3418.창신역2번 출구,202005,12,16
종로구,342. 대학로 마로니에공원,202005,2292,2247
종로구,343. 예일빌딩(율곡로) 앞,202005,423,407
종로구,3432.종로2가 사거리,202005,722,708
종로구,344. 성균관대 E하우스 앞,202005,501,483
종로구,345. 서울보증보험본사 앞,202005,916,871
종로구,348. 독립문역 사거리,202005,1048,722
종로구,349. 사직동주민센터,202005,853,777
종로구,351. 청운초교 앞 삼거리,202005,826,764
종로구,352. 중앙고입구 삼거리,202005,398,203
종로구,353. 재동초교 앞 삼거리,202005,826,802
종로구,354. 포르투갈 대사관 앞,202005,1094,1002
종로구,355. 서울사대부속초교 앞,202005,1009,907
종로구,356. KT혜화지사 앞,202005,1063,1035
종로구,358. 성대입구 사거리,202005,2305,2276
종로구,359. 원남동사거리,202005,1008,1007
종로구,361. 동묘앞역 1번출구 뒤,202005,2758,2744
종로구,362. 청계8가 사거리,202005,1637,1577
종로구,363. 신설동역 11번출구 뒤,202005,1658,1631
종로구,364. 창신역 1번출구 앞,202005,871,833
종로구,367. 독립문역 3-1번출구,202005,1516,1213
종로구,368. SK 서린빌딩 앞,202005,1093,1128
종로구,369. 광화문 시민열린마당,202005,1560,1008
종로구,385. 종각역 5번출구,202005,1535,1529
종로구,386. 올림픽기념 국민생활관 앞,202005,587,577
종로구,388. 동성중학교 앞,202005,903,895
종로구,393. 동대문역 8번 출구,202005,2408,2407
종로구,394. 경희궁 자이 3단지,202005,59,63
종로구,395. 경희궁 자이 2단지,202005,1201,1206
종로구,397. 종묘공영주차장 건너편,202005,684,657
종로구,446. 상명대입구,202005,789,746
종로구,449. 일성아파트,202005,200,124
종로구,450. 효자동 삼거리,202005,1027,844
종로구,451. 청와대앞길,202005,279,173
종로구,452. 동대문 종합시장 버스정류장,202005,699,654
종로구,453. 종로오가 지하쇼핑센터 14번출구,202005,1145,1124
종로구,454. 종로2가 버스정류장 (종각방향),202005,1185,1171
종로구,455. 삼익한의원,202005,672,669
종로구,456. 숭인2동 주민센터 입구 (이강3대냉면),202005,874,862
종로구,457. 종로꽃시장 입구 옆,202005,710,701
종로구,458. 광화문역 5번출구,202005,1870,1656
종로구,461. 서울지방경찰청,202005,983,862
종로구,462. 신영동삼거리(북악터널방향),202005,25,59
종로구,464. 삼청동 골목,202005,953,847
종로구,465. 삼청공원 앞,202005,127,84
종로구,486. 평창동주민센터 앞,202005,265,245
중구,300. 정동사거리,202005,1162,1100
중구,310. 청계광장 옆,202005,1079,811
중구,311. 서울광장 옆,202005,2360,1584
중구,312. 시청역 1번출구 뒤,202005,1985,1817
중구,318. 광교사거리 남측,202005,713,704
중구,320. 을지로입구역 4번출구 앞,202005,1247,1236
중구,321. KEB 하나금융그룹 명동사옥 옆,202005,1174,1137
중구,322. 명동성당 앞,202005,598,568
중구,324. 신세계백화점 본점 앞,202005,1085,1103
중구,331. 을지로2가 사거리 북측,202005,1266,1342
중구,332. 을지로2가 사거리 남측,202005,805,805
중구,336. 티마크 호텔 앞,202005,614,582
중구,346. 맥스타일 앞,202005,1782,1831
중구,347. 동대문역사문화공원역 9번출구 앞,202005,1678,1509
중구,370. 시청역(2호선) 9번출구 뒤,202005,1496,1269
중구,371. 동대입구역 6번출구 뒤,202005,878,870
중구,372. 약수역 3번출구 뒤,202005,1179,1167
중구,373. 청구 어린이공원,202005,177,159
중구,374. 청구역 2번출구 앞,202005,1227,1233
중구,375. 다산 어린이공원,202005,1280,1280
중구,378. 청계7가 사거리,202005,1297,1276
중구,379. 서울역9번출구,202005,1149,1145
중구,380. CJ제일제당 앞,202005,868,846
중구,381. 장충체육관,202005,171,133
중구,382. 약수역 10번출구 앞,202005,756,747
중구,383. 신당역 12번 출구 뒤,202005,2366,2196
중구,384. 종로학원본원,202005,588,589
중구,387. 훈련원공원주차장 앞,202005,1086,837
중구,389. 을지로4가역 1번출구,202005,1012,1020
중구,390. 충무로역 1번출구,202005,1375,1374
중구,391. 정동길입구,202005,562,470
중구,398. 을지로3가역 3번출구,202005,1197,1192
중구,399. 서울역 센트럴 자이아파트,202005,543,443
중구,428. 명보사거리,202005,722,710
중구,429. 송도병원,202005,233,199
중구,430. KEB하나은행 장충동지점,202005,533,532
중구,431. 청계천 영도교,202005,2298,2156
중구,433. 을지로입구역 2번출구,202005,1453,1415
중구,434. 신당 래미안 버스정류장,202005,129,57
중구,435. SK 남산빌딩,202005,436,437
중구,441.염천교사거리,202005,164,165
중구,443.호암아트홀,202005,323,301
중구,445.대한상공회의소,202005,448,442
중구,466.롯데호텔,202005,349,234
중구,467.한국은행,202005,152,137
중구,468.웨스틴 조선호텔,202005,143,142
중구,470.회현역 7번출구,202005,244,245
중구,471.회현사거리 남측,202005,398,395
중구,472.삼일교(시그니쳐 타워),202005,528,524
중구,473.을지로4가역 9번출구,202005,555,524
중구,482.예수소망교회,202005,52,52
중구,485.서울역4번출구,202005,323,297
중구,826. 서울역 서부교차로2,202005,1339,1305
중랑구,1401. 극동늘푸른아파트,202005,2854,3003
중랑구,1402. 금란주차장 앞,202005,1446,1524
중랑구,1403. 중화빌딩 앞 (동부시장),202005,4007,4012
중랑구,1404. 동일로 지하차도,202005,1552,1569
중랑구,1405. 망우역 1번출구,202005,2019,2041
중랑구,1406. 망우청소년수련관,202005,136,127
중랑구,1407. 먹골역 1번출구 뒤,202005,1632,1661
중랑구,1408. 먹골역 6번출구 앞,202005,2096,2235
중랑구,1410. 면목 대원칸타빌아파트,202005,311,121
중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,202005,961,959
중랑구,1412. 면목초등학교,202005,801,808
중랑구,1413. 봉화산역 5번출구 뒤,202005,1316,1345
중랑구,1414. 사가정역 1번출구,202005,3193,3292
중랑구,1416. 상봉역 3번출구,202005,1255,1250
중랑구,1418. 새솔초등학교,202005,729,576
중랑구,1420. 신내어울공원 앞,202005,1043,1038
중랑구,1421. 신내역 4번출구,202005,378,307
중랑구,1422. 신내우디안아파트 1단지,202005,327,229
중랑구,1424. 양원역 2번출구,202005,176,180
중랑구,1425. 용마문화복지센터,202005,654,643
중랑구,1426. 면목도시개발아파트 1동 앞,202005,279,243
중랑구,1427. 용마산역 1번출구,202005,339,317
중랑구,1428. 원묵고등학교,202005,602,483
중랑구,1429. 장안중학교,202005,981,1027
중랑구,1430. 중랑구청,202005,1248,1026
중랑구,1431. 중랑구청 사거리,202005,2286,2296
중랑구,1433. 중화역 2번출구,202005,2880,3277
중랑구,1434. 홈플러스 면목동점,202005,1362,1427
중랑구,1435. 능산삼거리,202005,289,256
중랑구,1436. 영풍마드레빌,202005,816,813
중랑구,1437. 늘푸른공원 앞,202005,889,913
중랑구,1438. 홈플러스 신내점 앞,202005,2376,2498
중랑구,1440. 하나은행 면목지점,202005,1380,1455
중랑구,1441. 신내능말공원,202005,744,592
중랑구,1442. (구)신한은행 중랑교지점,202005,1627,1702
중랑구,1443. 구립망우청소년독서실,202005,516,515
중랑구,1444. 면목4치안센터,202005,1328,1506
중랑구,1445. 용마지구대,202005,319,347
중랑구,1446. 중랑전화국 교차로,202005,1709,1832
중랑구,1447. 면목역 3번출구,202005,2330,2438
중랑구,1448. 코스트코 상봉점,202005,2271,2282
중랑구,1449. 상봉역 1번출구,202005,2545,2538
중랑구,1450. 화랑대역 7번출구,202005,1999,2088
중랑구,1451. 중랑세무서,202005,3571,3731
중랑구,1452. 겸재교 진입부,202005,3142,3348
중랑구,1453. 중랑캠핑숲,202005,356,369
중랑구,1454. 한국전력공사(동대문 중랑지사),202005,1654,1863
중랑구,1455. 상봉역 2번 출구,202005,1802,1823
중랑구,1456. 상아빌딩(우림시장 교차로),202005,1113,1179
중랑구,1457. 동원사거리,202005,883,863
중랑구,1458. 상봉터미널2,202005,2128,2162
중랑구,1459. 용마한신아파트사거리,202005,432,433
